"GEO_ID","NAME","P2_001N","P2_002N","P2_003N","P2_004N","P2_005N","P2_006N","P2_007N","P2_008N","P2_009N","P2_010N","P2_011N","P2_012N","P2_013N","P2_014N","P2_015N","P2_016N","P2_017N","P2_018N","P2_019N","P2_020N","P2_021N","P2_022N","P2_023N","P2_024N","P2_025N","P2_026N","P2_027N","P2_028N","P2_029N","P2_030N","P2_031N","P2_032N","P2_033N","P2_034N","P2_035N","P2_036N","P2_037N","P2_038N","P2_039N","P2_040N","P2_041N","P2_042N","P2_043N","P2_044N","P2_045N","P2_046N","P2_047N","P2_048N","P2_049N","P2_050N","P2_051N","P2_052N","P2_053N","P2_054N","P2_055N","P2_056N","P2_057N","P2_058N","P2_059N","P2_060N","P2_061N","P2_062N","P2_063N","P2_064N","P2_065N","P2_066N","P2_067N","P2_068N","P2_069N","P2_070N","P2_071N","P2_072N","P2_073N",
"1500000US170318241231","Block Group 1, Census Tract 8241.23, Cook County, Illinois","1096","101","995","955","878","34","3","36","0","4","40","39","14","14","4","0","7","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318241232","Block Group 2, Census Tract 8241.23, Cook County, Illinois","2203","233","1970","1923","1623","228","0","71","0","1","47","46","17","7","15","0","7","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318241233","Block Group 3, Census Tract 8241.23, Cook County, Illinois","2137","201","1936","1866","1712","72","2","76","0","4","70","66","0","23","23","0","18","0","2","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318241234","Block Group 4, Census Tract 8241.23, Cook County, Illinois","1262","151","1111","1088","993","45","0","48","0","2","23","23","3","0","8","0","10","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318241235","Block Group 5, Census Tract 8241.23, Cook County, Illinois","1055","124","931","900","852","28","0","20","0","0","31","30","8","6","6","0","10","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318241241","Block Group 1, Census Tract 8241.24, Cook County, Illinois","1453","143","1310","1278","998","74","6","198","0","2","32","32","9","8","2","1","8","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318241242","Block Group 2, Census Tract 8241.24, Cook County, Illinois","2226","221","2005","1936","1302","533","1","94","0","6","69","60","27","7","1","2","13","1","5","3","1","0","0","0","0","0","0","8","6","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318241251","Block Group 1, Census Tract 8241.25, Cook County, Illinois","2250","306","1944","1888","1809","30","1","44","0","4","56","53","9","23","4","0","15","1","0","0","0","0","0","0","1","0","0","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318241252","Block Group 2, Census Tract 8241.25, Cook County, Illinois","1848","245","1603","1568","1431","15","0","118","0","4","35","35","0","8","2","3","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318241261","Block Group 1, Census Tract 8241.26, Cook County, Illinois","2277","133","2144","2095","1906","81","0","105","0","3","49","47","13","7","9","0","14","0","1","0","0","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1500000US170318241262","Block Group 2, Census Tract 8241.26, Cook County, Illinois","3674","287","3387","3284","2952","93","0","231","0","8","103","101","8","33","27","0","29","2","1","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318241271","Block Group 1, Census Tract 8241.27, Cook County, Illinois","1830","96","1734","1698","1543","87","0","64","0","4","36","36","2","3","14","0","15","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318241272","Block Group 2, Census Tract 8241.27, Cook County, Illinois","1876","133","1743","1708","1591","41","3","71","0","2","35","33","4","6","11","0","9","2","1","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318241281","Block Group 1, Census Tract 8241.28, Cook County, Illinois","1797","100","1697","1676","1487","75","1","107","0","6","21","21","4","2","9","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318241282","Block Group 2, Census Tract 8241.28, Cook County, Illinois","2841","151","2690","2614","2316","96","7","189","0","6","76","75","6","15","26","6","18","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318241291","Block Group 1, Census Tract 8241.29, Cook County, Illinois","2353","115","2238","2186","1967","46","0","171","1","1","52","50","16","7","18","0","7","0","1","0","0","0","1","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318241292","Block Group 2, Census Tract 8241.29, Cook County, Illinois","2004","145","1859","1826","1655","89","2","77","0","3","33","31","6","4","13","0","6","0","0","0","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318243001","Block Group 1, Census Tract 8243, Cook County, Illinois","1175","357","818","802","48","744","2","4","0","4","16","16","6","1","0","0","1","6","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318243002","Block Group 2, Census Tract 8243, Cook County, Illinois","2049","70","1979","1929","109","1809","0","5","0","6","50","45","26","3","0","0","0","6","4","4","2","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318243003","Block Group 3, Census Tract 8243, Cook County, Illinois","1275","100","1175","1149","117","1023","0","2","0","7","26","23","16","1","0","0","0","1","1","2","2","0","0","0","0","0","0","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318244001","Block Group 1, Census Tract 8244, Cook County, Illinois","2007","421","1586","1533","707","795","2","22","0","7","53","47","17","14","3","0","6","5","0","0","0","2","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318245031","Block Group 1, Census Tract 8245.03, Cook County, Illinois","865","130","735","704","619","74","0","9","0","2","31","31","13","13","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318245032","Block Group 2, Census Tract 8245.03, Cook County, Illinois","1321","165","1156","1129","988","107","0","27","0","7","27","27","11","9","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318245033","Block Group 3, Census Tract 8245.03, Cook County, Illinois","1161","205","956","910","851","34","0","25","0","0","46","46","1","7","21","0","16","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318245034","Block Group 4, Census Tract 8245.03, Cook County, Illinois","1911","95","1816","1752","1640","31","0","69","0","12","64","61","9","16","14","0","21","0","0","0","0","0","0","0","1","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318245035","Block Group 5, Census Tract 8245.03, Cook County, Illinois","1622","197","1425","1398","1224","140","0","33","0","1","27","25","6","8","4","0","3","1","1","0","1","0","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318245051","Block Group 1, Census Tract 8245.05, Cook County, Illinois","1856","213","1643","1596","1453","80","0","62","0","1","47","47","4","8","31","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318245052","Block Group 2, Census Tract 8245.05, Cook County, Illinois","2297","338","1959","1879","1746","58","5","64","3","3","80","79","19","17","18","0","21","1","1","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318245053","Block Group 3, Census Tract 8245.05, Cook County, Illinois","854","152","702","672","475","61","10","118","0","8","30","29","4","4","15","0","3","1","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318245054","Block Group 4, Census Tract 8245.05, Cook County, Illinois","1776","219","1557","1503","942","283","8","252","0","18","54","50","14","5","16","0","12","1","0","0","0","0","0","0","0","2","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318245071","Block Group 1, Census Tract 8245.07, Cook County, Illinois","2301","259","2042","1971","1690","182","0","93","0","6","71","71","20","15","18","0","15","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318245072","Block Group 2, Census Tract 8245.07, Cook County, Illinois","1835","166","1669","1619","1537","58","0","20","0","4","50","49","7","17","9","0","9","3","4","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318245081","Block Group 1, Census Tract 8245.08, Cook County, Illinois","2056","212","1844","1800","1627","95","6","64","0","8","44","39","6","9","7","3","9","2","3","0","0","0","0","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318245082","Block Group 2, Census Tract 8245.08, Cook County, Illinois","1643","123","1520","1490","1369","62","3","49","0","7","30","29","7","6","7","0","9","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318245091","Block Group 1, Census Tract 8245.09, Cook County, Illinois","947","128","819","790","592","187","3","8","0","0","29","29","10","7","5","0","4","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318245092","Block Group 2, Census Tract 8245.09, Cook County, Illinois","939","146","793","776","740","27","1","6","0","2","17","17","4","4","4","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318245093","Block Group 3, Census Tract 8245.09, Cook County, Illinois","2268","305","1963","1905","1802","43","2","53","0","5","58","52","6","12","13","0","18","0","0","0","3","0","0","0","0","0","0","6","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318246011","Block Group 1, Census Tract 8246.01, Cook County, Illinois","1174","299","875","807","749","42","0","10","0","6","68","65","14","25","7","1","16","0","2","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318246012","Block Group 2, Census Tract 8246.01, Cook County, Illinois","1111","191","920","878","744","101","0","20","0","13","42","41","16","7","5","0","8","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318246013","Block Group 3, Census Tract 8246.01, Cook County, Illinois","726","68","658","649","577","46","0","22","0","4","9","9","1","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318246014","Block Group 4, Census Tract 8246.01, Cook County, Illinois","1381","232","1149","1106","1006","83","0","15","0","2","43","40","1","13","14","0","9","1","2","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318246021","Block Group 1, Census Tract 8246.02, Cook County, Illinois","1436","225","1211","1163","1092","41","4","25","0","1","48","42","8","8","8","0","11","2","5","0","0","0","0","0","0","0","0","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
