"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"1500000US170312105021","Block Group 1, Census Tract 2105.02, Cook County, Illinois","763","123","37","41","36","42","33","36","20","16","42","37","73","62","48","53","22","35","45","39","105","70","52","50","110","70","50","48","0","11","29","28","61","44",
"1500000US170312105022","Block Group 2, Census Tract 2105.02, Cook County, Illinois","346","83","30","36","0","11","31","39","20","21","10","17","0","11","0","11","25","41","10","15","19","30","59","53","16","18","58","45","15","17","26","23","27","31",
"1500000US170312105023","Block Group 3, Census Tract 2105.02, Cook County, Illinois","359","91","0","11","27","35","0","11","19","30","0","11","37","34","13","20","0","11","12","20","62","45","43","46","37","29","52","46","18","27","17","21","22","25",
"1500000US170312106011","Block Group 1, Census Tract 2106.01, Cook County, Illinois","164","54","7","12","0","11","10","15","7","13","0","11","0","11","10","17","8","14","0","11","18","20","38","34","38","31","0","11","20","22","0","11","8","13",
"1500000US170312106012","Block Group 2, Census Tract 2106.01, Cook County, Illinois","224","59","0","11","0","11","20","22","0","11","0","11","23","24","0","11","20","22","0","11","42","33","19","30","27","23","26","25","18","23","10","15","19","21",
"1500000US170312106013","Block Group 3, Census Tract 2106.01, Cook County, Illinois","595","97","35","42","10","16","4","12","0","11","18","26","20","20","31","34","0","11","17","19","58","40","73","49","134","73","61","49","57","42","16","21","61","43",
"1500000US170312106021","Block Group 1, Census Tract 2106.02, Cook County, Illinois","515","98","34","39","40","44","40","45","0","11","0","11","0","11","16","25","0","11","21","22","22","21","36","42","94","64","48","35","23","21","59","36","82","47",
"1500000US170312106022","Block Group 2, Census Tract 2106.02, Cook County, Illinois","388","70","21","32","19","30","27","30","18","29","26","30","36","26","18","28","10","15","7","11","38","39","40","40","31","24","25","23","19","19","28","26","25","31",
"1500000US170312106023","Block Group 3, Census Tract 2106.02, Cook County, Illinois","639","102","18","20","0","11","0","11","0","11","26","30","26","23","45","39","64","56","35","31","48","45","58","43","88","47","91","49","45","38","41","35","54","31",
"1500000US170312107001","Block Group 1, Census Tract 2107, Cook County, Illinois","290","81","0","11","0","11","11","17","30","37","0","11","0","11","10","15","46","50","9","14","42","48","25","24","17","19","30","27","19","22","22","25","29","47",
"1500000US170312107002","Block Group 2, Census Tract 2107, Cook County, Illinois","569","103","34","43","23","36","0","11","25","40","47","48","18","20","29","33","18","21","0","11","9","14","67","49","91","57","90","56","8","13","33","26","77","41",
"1500000US170312107003","Block Group 3, Census Tract 2107, Cook County, Illinois","690","107","66","56","33","42","0","11","29","26","39","33","17","20","52","40","2","8","33","41","90","58","47","31","59","34","116","67","33","23","34","27","40","29",
"1500000US170312108001","Block Group 1, Census Tract 2108, Cook County, Illinois","392","42","7","11","6","9","0","11","11","18","0","11","62","34","47","33","6","11","13","21","33","22","40","25","21","17","58","31","26","25","31","25","31","18",
"1500000US170312109001","Block Group 1, Census Tract 2109, Cook County, Illinois","861","134","0","11","27","31","113","82","56","40","17","26","15","23","22","25","63","65","0","11","37","34","58","56","83","52","149","87","65","43","111","58","45","33",
"1500000US170312109002","Block Group 2, Census Tract 2109, Cook County, Illinois","395","105","0","11","3","7","20","25","15","22","0","11","33","52","0","11","8","14","0","11","30","46","26","28","70","44","47","39","21","23","77","41","45","51",
"1500000US170312203001","Block Group 1, Census Tract 2203, Cook County, Illinois","567","63","10","10","6","8","0","11","0","11","11","9","16","16","23","20","17","19","7","10","25","19","73","38","76","37","95","45","58","31","49","25","101","39",
"1500000US170312203002","Block Group 2, Census Tract 2203, Cook County, Illinois","312","47","5","7","0","11","0","11","6","9","20","26","7","10","19","16","23","25","11","13","24","22","24","16","48","24","15","13","22","17","70","28","18","15",
"1500000US170312204001","Block Group 1, Census Tract 2204, Cook County, Illinois","443","67","17","19","0","11","20","32","17","19","0","11","0","11","22","26","0","11","46","53","8","12","53","47","61","43","28","27","78","49","37","42","56","40",
"1500000US170312204002","Block Group 2, Census Tract 2204, Cook County, Illinois","654","70","24","29","6","10","0","11","22","24","0","11","7","12","6","11","10","13","36","28","40","27","21","21","129","62","75","45","111","62","112","66","55","34",
"1500000US170312205001","Block Group 1, Census Tract 2205, Cook County, Illinois","497","65","19","30","0","11","0","11","21","27","30","30","22","14","21","18","13","21","0","11","17","14","41","37","81","46","63","34","36","33","79","41","54","43",
"1500000US170312205002","Block Group 2, Census Tract 2205, Cook County, Illinois","402","75","17","22","14","24","7","11","0","11","0","11","27","34","0","11","0","11","20","22","36","35","33","27","53","38","91","55","39","24","32","28","33","26",
"1500000US170312205003","Block Group 3, Census Tract 2205, Cook County, Illinois","337","63","31","30","0","11","6","11","31","27","18","22","0","11","10","15","10","16","8","12","0","11","44","44","33","27","49","35","39","33","11","17","47","37",
"1500000US170312206011","Block Group 1, Census Tract 2206.01, Cook County, Illinois","356","49","25","21","15","23","0","11","33","28","18","22","0","11","21","26","0","11","22","28","10","11","25","25","59","27","31","20","17","17","56","24","24","15",
"1500000US170312206012","Block Group 2, Census Tract 2206.01, Cook County, Illinois","358","51","20","22","0","11","13","20","49","36","0","11","0","11","21","21","5","8","25","26","16","20","32","25","47","33","29","18","39","27","31","21","31","17",
"1500000US170312206021","Block Group 1, Census Tract 2206.02, Cook County, Illinois","400","111","11","18","0","11","68","79","20","31","16","26","14","22","0","11","13","21","15","26","65","52","48","63","70","91","31","35","0","11","14","22","15","25",
"1500000US170312206022","Block Group 2, Census Tract 2206.02, Cook County, Illinois","169","72","0","11","0","11","0","11","0","11","0","11","16","27","13","20","21","33","19","28","0","11","17","24","0","11","0","11","3","13","51","71","29","38",
"1500000US170312206023","Block Group 3, Census Tract 2206.02, Cook County, Illinois","845","138","101","99","34","41","68","66","99","81","0","11","92","80","67","71","0","11","47","58","80","57","18","26","84","62","103","66","10","18","16","25","26","32",
"1500000US170312206024","Block Group 4, Census Tract 2206.02, Cook County, Illinois","749","137","11","18","57","73","21","34","111","89","44","39","28","35","59","50","13","21","0","11","33","38","63","43","95","52","83","62","90","73","15","23","26","26",
"1500000US170312206025","Block Group 5, Census Tract 2206.02, Cook County, Illinois","301","97","0","11","0","11","16","25","0","11","60","65","0","11","15","24","0","11","18","27","14","20","46","46","16","25","55","71","29","32","32","37","0","11",
"1500000US170312207011","Block Group 1, Census Tract 2207.01, Cook County, Illinois","364","75","9","14","0","11","13","22","8","14","26","30","0","11","17","28","17","27","0","11","5","11","69","49","65","64","19","27","10","15","78","51","28","30",
"1500000US170312207012","Block Group 2, Census Tract 2207.01, Cook County, Illinois","226","88","0","11","9","14","0","11","0","11","0","11","14","25","0","11","30","29","0","11","19","19","55","40","9","14","0","11","10","15","43","59","37","36",
"1500000US170312207013","Block Group 3, Census Tract 2207.01, Cook County, Illinois","473","87","23","18","9","15","46","46","0","11","0","11","0","11","8","14","19","31","20","32","97","69","76","44","54","42","37","32","40","37","28","33","16","19",
"1500000US170312207021","Block Group 1, Census Tract 2207.02, Cook County, Illinois","451","82","8","13","0","11","10","15","0","11","7","14","0","11","31","37","0","11","7","10","20","31","86","46","107","53","46","35","64","54","42","34","23","17",
"1500000US170312207022","Block Group 2, Census Tract 2207.02, Cook County, Illinois","349","60","9","15","7","10","17","19","45","51","21","33","17","18","0","11","16","20","10","15","51","43","40","38","86","40","0","11","27","31","3","6","0","11",
"1500000US170312207023","Block Group 3, Census Tract 2207.02, Cook County, Illinois","300","89","0","11","25","32","20","32","42","48","0","11","19","27","0","11","30","35","17","28","33","29","32","39","34","29","11","17","0","11","10","13","27","26",
"1500000US170312207024","Block Group 4, Census Tract 2207.02, Cook County, Illinois","306","69","0","11","14","15","51","53","14","20","0","11","57","49","0","11","0","11","0","11","46","32","15","17","25","22","22","21","35","32","8","14","19","21",
"1500000US170312209011","Block Group 1, Census Tract 2209.01, Cook County, Illinois","395","79","27","44","67","70","34","45","21","33","0","11","33","25","11","19","6","10","32","36","24","28","9","14","33","40","36","35","45","31","17","20","0","11",
"1500000US170312209012","Block Group 2, Census Tract 2209.01, Cook County, Illinois","368","80","22","24","53","48","0","11","38","31","9","13","0","11","40","40","0","11","13","22","38","35","10","16","22","23","45","34","35","43","21","24","22","28",
"1500000US170312209013","Block Group 3, Census Tract 2209.01, Cook County, Illinois","251","79","0","11","11","17","45","33","21","23","0","11","10","16","24","39","0","11","10","16","22","24","22","36","22","35","48","36","10","16","6","11","0","11",
"1500000US170312209021","Block Group 1, Census Tract 2209.02, Cook County, Illinois","386","60","24","25","19","21","33","27","21","22","34","30","13","14","8","10","18","18","43","32","14","15","26","24","55","30","28","29","31","29","4","7","15","14",
"1500000US170312209022","Block Group 2, Census Tract 2209.02, Cook County, Illinois","573","69","21","19","22","25","28","26","16","19","27","22","44","25","4","7","16","18","38","27","95","45","32","23","72","38","27","25","24","16","82","36","25","17",
"1500000US170312210001","Block Group 1, Census Tract 2210, Cook County, Illinois","520","68","33","25","22","24","21","21","33","29","45","35","19","18","16","18","10","12","19","18","54","37","34","24","98","45","36","28","49","30","26","21","5","8",
"1500000US170312210002","Block Group 2, Census Tract 2210, Cook County, Illinois","493","62","24","25","12","13","0","11","86","54","0","11","55","32","24","26","0","11","0","11","57","46","47","31","54","31","52","28","36","23","33","25","13","13",
"1500000US170312211001","Block Group 1, Census Tract 2211, Cook County, Illinois","699","100","44","46","22","33","61","53","18","21","0","11","0","11","0","11","40","40","43","42","78","49","74","34","31","36","36","25","148","68","67","49","37","26",
"1500000US170312211002","Block Group 2, Census Tract 2211, Cook County, Illinois","742","103","133","75","45","36","56","41","22","24","29","42","8","14","0","11","0","11","43","46","43","31","76","48","87","43","71","47","53","46","46","32","30","27",
"1500000US170312211003","Block Group 3, Census Tract 2211, Cook County, Illinois","458","86","37","28","0","11","38","39","26","42","0","11","10","16","27","43","0","11","9","16","42","24","26","37","61","51","78","39","31","26","23","24","50","32",
"1500000US170312212001","Block Group 1, Census Tract 2212, Cook County, Illinois","576","74","15","23","30","27","0","11","0","11","10","17","0","11","0","11","28","24","8","12","38","50","17","18","91","48","64","42","46","32","86","52","143","61",
"1500000US170312212002","Block Group 2, Census Tract 2212, Cook County, Illinois","735","83","0","11","0","11","65","62","0","11","19","20","0","11","36","42","39","47","27","42","60","48","50","46","99","47","129","65","85","48","53","28","73","41",
"1500000US170312213001","Block Group 1, Census Tract 2213, Cook County, Illinois","536","75","17","28","17","28","25","29","25","24","0","11","20","31","31","32","7","11","6","9","41","30","65","47","102","53","45","37","27","23","33","24","75","36",
"1500000US170312213002","Block Group 2, Census Tract 2213, Cook County, Illinois","500","76","25","30","70","52","24","30","48","43","9","14","8","14","35","33","9","15","16","17","19","20","8","12","58","36","51","30","61","42","8","12","51","39",
"1500000US170312213003","Block Group 3, Census Tract 2213, Cook County, Illinois","234","52","16","18","0","11","10","15","9","14","18","17","0","11","18","20","0","11","28","36","17","19","23","27","32","32","23","27","8","13","7","11","25","23",
"1500000US170312214001","Block Group 1, Census Tract 2214, Cook County, Illinois","433","70","8","16","0","11","0","11","8","14","47","31","0","11","19","30","0","11","8","13","34","42","19","22","65","48","35","29","56","35","51","40","83","53",
"1500000US170312214002","Block Group 2, Census Tract 2214, Cook County, Illinois","441","86","17","18","12","17","0","11","0","11","19","31","0","11","8","14","0","11","0","11","56","55","44","37","65","45","21","23","54","36","77","40","68","48",
"1500000US170312214003","Block Group 3, Census Tract 2214, Cook County, Illinois","553","88","26","23","10","15","66","54","18","15","31","39","32","51","0","11","31","38","0","11","18","20","26","23","86","54","38","30","84","67","34","24","53","31",
"1500000US170312215001","Block Group 1, Census Tract 2215, Cook County, Illinois","705","108","126","60","87","53","34","24","32","41","52","32","26","41","26","30","6","11","24","38","0","11","96","70","70","54","24","18","40","31","20","22","42","41",
"1500000US170312215002","Block Group 2, Census Tract 2215, Cook County, Illinois","616","112","11","18","39","41","9","15","45","42","19","23","50","48","0","11","24","38","0","11","25","21","113","55","42","39","80","45","38","29","56","53","65","37",
"1500000US170312216001","Block Group 1, Census Tract 2216, Cook County, Illinois","681","95","11","16","42","38","9","14","10","16","16","19","11","17","7","11","8","12","10","16","7","10","55","37","78","44","73","50","69","43","63","41","212","70",
